anomes_abt,id_cliente,nome,idade,tempo_de_conta_em_anos,segmento,att_vinculo_empregaticio,vinculo_empregaticio,salario_estimado,saldo_em_conta,reng_ult_3_meses,contato_ult_3meses,qtd_contratos_em_atraso,saldo_em_atraso,combo_produtos_em_atraso,maior_atraso,renegociou_no_mes_seguinte
202302,494244575,Lucca Marques,29,11,IU,0,Empregado,17795.711217405005,5545.505958062854,0,1,4,5786.0961156867215,"CARTAO, VEICULO",100,0
202305,979896987,Ana Sophia Aragão,55,37,IA,0,Empregado,5741.841659155895,602.7926342206657,1,0,3,1919.776892477304,"CARTAO, IMOBILIARIO, VEICULO",119,1
202306,741626093,Isabelly Cavalcanti,68,50,IA,0,Autônomo,15716.219573440472,26787.28994051061,0,0,3,45034.82127286719,"IMOBILIARIO, VEICULO, CARTAO",18,0
202302,784511853,Otto Macedo,60,43,IP,1,Empregado,22797.640895674285,6391.604426970258,0,0,1,3930.1808896395833,"VEICULO, IMOBILIARIO, CARTAO",85,1
202305,442428473,Bruno Cunha,26,8,IP,0,Empregado,,,1,0,3,42415.57726997607,"CARTAO, VEICULO, IMOBILIARIO",17,1
202301,195098292,Theo Novaes,33,15,IA,1,Empregado,8305.060444859953,1587.3146010401513,1,0,2,22590.299819052678,"CARTAO, IMOBILIARIO, VEICULO",84,0
202302,837749860,Sra. Alice Guerra,61,43,IA,0,Empregado,7415.431275953673,796.5209663347766,0,0,2,2486.4210409377174,"VEICULO, CARTAO, IMOBILIARIO",34,1
202304,861868630,Kaique Andrade,44,26,IP,0,Empregado,27520.50458117421,7252.386473498807,1,0,4,43394.98622935307,"VEICULO, IMOBILIARIO, CARTAO",51,0
202305,911230903,Maria Eduarda da Luz,19,1,IP,0,Empregado,22735.97985524083,6751.183973284121,0,0,4,25555.307170637858,IMOBILIARIO,12,0
202304,332650248,Pedro Henrique Gomes,27,9,IU,0,Desempregado,0.0,811.5172850599058,0,0,1,42889.291110425576,"VEICULO, IMOBILIARIO, CARTAO",14,0
202305,699896664,Srta. Milena Sousa,60,42,IA,0,Empregado,2024.3116404971336,326.9065692616197,0,1,1,40786.425469171445,"VEICULO, IMOBILIARIO, CARTAO",8,0
202305,571607001,Dr. Marcos Vinicius Sousa,35,17,IA,0,Empregado,9899.517575017837,3746.527977506677,1,0,1,2317.361332379701,"IMOBILIARIO, CARTAO",54,1
202306,487635834,Ravi Farias,25,7,IA,0,Empregado,5888.776416184101,1817.841579294815,0,0,4,22454.58090914772,"VEICULO, IMOBILIARIO, CARTAO",81,1
202301,170523834,Joana Vargas,27,9,IA,0,Desempregado,0.0,465.0923173068836,0,0,2,2048.490074658037,"VEICULO, CARTAO, IMOBILIARIO",84,0
202303,553920171,Sr. Enzo Cassiano,41,24,IP,0,Empregado,28684.29412475597,9527.897055885183,0,1,4,17804.769713289657,"IMOBILIARIO, CARTAO, VEICULO",25,1
202302,703246271,Erick Nascimento,29,11,IA,1,Empregado,2210.178997141024,473.091501815523,0,0,3,11410.483830980387,"CARTAO, VEICULO",86,0
202303,797798656,Valentim da Mata,31,13,IU,0,Empregado,14677.97841032362,5530.312127299837,0,0,4,10775.250876025351,"CARTAO, IMOBILIARIO, VEICULO",72,0
202305,946456209,Helena Ferreira,61,43,IP,0,Empregado,27171.86672419837,7582.058678606398,1,1,3,11697.483539981517,"VEICULO, IMOBILIARIO",26,1
202305,517512828,Sr. Pedro Carvalho,37,19,IP,0,Empregado,27312.789033821864,10719.372036397095,0,0,4,42493.13793290682,"CARTAO, VEICULO",40,0
202303,655385554,Eloah Marques,33,15,IA,0,Empregado,8211.045831259384,959.8256288951438,0,0,1,14188.561682600235,IMOBILIARIO,73,1
202301,239326627,João Guilherme Teixeira,47,30,IA,0,Empregado,2856.247611505992,742.9341261961354,0,1,1,39276.39540004539,IMOBILIARIO,84,0
202301,342313086,Kevin Novais,24,6,IA,0,Empregado,8688.995005588633,1118.1526166657022,1,0,2,19036.06946221831,IMOBILIARIO,83,0
202301,575533830,Vitor Gabriel da Conceição,30,12,IU,0,Empregado,,,0,0,5,42666.98303677187,"CARTAO, IMOBILIARIO",89,1
202305,185305981,José das Neves,51,33,IP,0,Empregado,27694.63896398076,6150.032165556735,1,0,3,4203.693289079908,VEICULO,13,1
202303,429408986,Leandro Fonseca,23,5,IU,0,Empregado,10234.754006879864,3364.91568318036,0,0,4,4629.346746188764,CARTAO,88,0
202304,223927974,Dra. Maria Leão,63,45,IU,0,Empregado,17625.578790641663,6522.477901188469,1,0,3,15481.985270563133,CARTAO,82,0
202302,537388939,Matheus Pires,51,33,IA,1,Empregado,6134.356565512682,946.4290788117984,0,0,3,34810.726886921926,"VEICULO, IMOBILIARIO",32,0
202304,347152003,Dr. Samuel Jesus,26,8,IP,0,Empregado,24166.5100185492,8340.82824086238,0,0,4,11192.077837066578,"VEICULO, CARTAO, IMOBILIARIO",2,1
202305,659042132,Calebe Cavalcante,59,41,IU,0,Desempregado,0.0,811.6553575818745,0,0,4,12530.002895301608,"IMOBILIARIO, CARTAO",27,0
202305,378675934,Sr. Vicente Pereira,39,21,IU,0,Empregado,16755.53007987371,3964.4256588786247,1,0,5,43655.16064632337,CARTAO,79,0
202304,318106480,Jade Costela,26,8,IA,0,Empregado,6085.917830172482,1793.3872486779187,0,1,3,44771.14184951015,"VEICULO, IMOBILIARIO, CARTAO",7,1
202303,838859343,Srta. Lívia Vieira,31,13,IA,0,Empregado,9014.3409371116,2267.4060810755914,0,0,4,43476.473500771775,CARTAO,12,0
202304,409826490,Ana Vitória Marques,24,6,IP,0,Desempregado,0.0,397.7774041727757,0,0,5,42707.6366111157,"CARTAO, IMOBILIARIO, VEICULO",37,0
202304,223467212,Ravi Albuquerque,44,26,IU,0,Empregado,13873.308588909576,2057.4784882059757,0,1,2,34834.077717918146,"IMOBILIARIO, CARTAO",24,1
202302,455839798,Rafael Barros,43,25,IP,1,Empregado,24621.59893144002,8770.183330057524,0,0,4,29964.585618559733,"IMOBILIARIO, VEICULO",103,1
202301,441177295,Milena Pacheco,29,11,IA,0,Desempregado,0.0,634.9304172597824,1,1,1,3360.0766423208484,IMOBILIARIO,92,0
202304,986423906,Cauã Pires,41,23,IP,0,Empregado,,,0,0,4,8304.903618490078,"IMOBILIARIO, CARTAO, VEICULO",1,1
202303,467529733,Camila Mendes,29,11,IA,0,Empregado,9609.873843802276,3114.9852526884893,0,0,5,26497.40112151912,IMOBILIARIO,10,1
202306,146596165,Kevin Barbosa,52,34,IU,0,Empregado,15784.036324273611,3313.325686905175,1,0,2,17590.643794045955,IMOBILIARIO,83,1
202303,207512361,Sr. José Pedro Duarte,66,48,IU,0,Empregado,17408.234173937926,4157.567123334821,0,0,2,2226.901645716566,CARTAO,105,1
202305,424505786,Srta. Caroline Porto,49,31,IA,0,Empregado,2589.519672122835,707.0057655351884,0,0,1,43273.12598787233,"IMOBILIARIO, CARTAO",42,1
202304,298999663,Lavínia Moreira,65,47,IA,0,Desempregado,0.0,94.96324274071488,0,0,4,46820.25697365335,CARTAO,87,0
202301,100711561,Vinícius Pires,35,17,IA,0,Desempregado,0.0,626.4235704626575,0,0,1,10824.534085842286,IMOBILIARIO,50,0
202303,434078559,Júlia da Paz,52,34,IA,0,Desempregado,0.0,160.39313303164005,0,1,4,16585.816657109994,"VEICULO, CARTAO",73,0
202302,201779119,Aurora Mendonça,27,9,IP,0,Empregado,28490.16925120265,4127.064728692414,0,1,4,3838.200113942996,"CARTAO, VEICULO",78,1
202304,894467258,Luan Barros,20,2,IP,0,Empregado,,,0,0,3,42227.25072480783,"CARTAO, VEICULO",8,0
202306,784551346,João Pedro Fonseca,64,46,IU,0,Empregado,17023.23542428653,6658.064665667083,0,1,5,13114.359472904656,"VEICULO, IMOBILIARIO",37,0
202305,834534311,Eduarda Moura,26,8,IA,1,Desempregado,0.0,356.1958682098387,0,1,5,28066.789840614438,"IMOBILIARIO, VEICULO, CARTAO",45,0
202304,457249604,Kaique Lopes,59,41,IA,0,Empregado,8055.200823109195,1576.2296031962578,1,1,3,37634.695852113626,"VEICULO, CARTAO, IMOBILIARIO",103,0
202301,790321150,Mateus Cavalcanti,23,5,IA,0,Desempregado,,11.933251144228162,1,0,2,31081.473133595548,"VEICULO, IMOBILIARIO, CARTAO",40,0
202301,990625952,Dr. Guilherme Ferreira,30,12,IA,0,Empregado,9933.673976568956,2386.186858768524,0,0,3,12599.381696821423,"VEICULO, CARTAO",79,0
202306,987110066,Ana Júlia Cavalcanti,55,37,IA,0,Empregado,8521.755916404138,1767.5539523672237,0,1,5,40503.691910546455,"CARTAO, IMOBILIARIO",13,0
202304,844926070,Antônio Guerra,27,9,IU,0,Empregado,14272.057909393674,2734.119253064184,0,0,5,14900.795133582498,CARTAO,37,0
202303,693692854,Vitória Gonçalves,47,29,IA,0,Empregado,9476.500889129798,1107.34191038681,0,0,5,41982.7458692071,VEICULO,101,0
202306,113247168,Gabriel Abreu,48,30,IP,0,Empregado,24212.15570636355,3499.7577195818617,0,0,1,40588.98550216715,VEICULO,75,0
202304,894258921,Srta. Maria Alice Viana,33,15,IA,0,Empregado,6527.905134259969,1739.415272554398,0,0,2,22278.330789346976,"VEICULO, CARTAO, IMOBILIARIO",108,1
202305,903414550,Vitória Fernandes,64,46,IU,1,Empregado,,,0,1,4,3955.644150609354,VEICULO,36,1
202303,688360796,Maria Luísa Novaes,29,11,IP,0,Desempregado,0.0,602.9337922991992,0,0,4,45043.144099186735,CARTAO,109,0
202306,630691582,Mariana da Cruz,26,8,IA,0,Desempregado,0.0,906.5854132811291,0,0,5,18286.5421202114,"VEICULO, IMOBILIARIO, CARTAO",24,0
202304,241408993,Levi da Mota,51,33,IA,0,Empregado,7911.705013219397,2062.572633545149,0,1,5,43680.70155333125,"CARTAO, IMOBILIARIO, VEICULO",92,0
202302,927396077,Luiz Miguel Aparecida,26,8,IA,0,Desempregado,0.0,425.7554047313579,0,0,4,21510.12567215518,CARTAO,44,0
202303,525621256,Isabelly Alves,49,31,IA,1,Empregado,3997.4292650285247,805.9993009832685,0,0,1,19269.74837938337,IMOBILIARIO,33,1
202305,998069145,João Felipe Vasconcelos,31,13,IP,0,Desempregado,0.0,300.1511874517868,0,0,2,41005.121505013776,VEICULO,53,0
202301,867402977,Srta. Luna Barbosa,51,33,IU,0,Empregado,18337.207608161872,5303.028614216221,0,0,4,14524.395586070792,"IMOBILIARIO, CARTAO, VEICULO",35,0
202303,237016476,Pietro Jesus,26,8,IA,0,Desempregado,0.0,60.7190865859083,1,0,2,46559.02519336256,CARTAO,27,0
202303,410914307,Diego Cavalcanti,20,2,IA,0,Empregado,2332.1119299405077,778.7378619837872,0,0,2,44410.11388902219,VEICULO,116,0
202304,782560971,Dra. Letícia Nunes,33,15,IA,0,Empregado,2581.9005830159645,767.9344098191374,1,0,4,3105.304474280028,"CARTAO, IMOBILIARIO, VEICULO",79,0
202303,649478294,Brenda Moura,30,12,IA,0,Empregado,3707.5408769520895,678.7267093245055,0,0,2,47151.90277707685,IMOBILIARIO,50,1
202306,155237365,Thomas Martins,56,38,IA,1,Empregado,3688.597442275783,1424.870674951284,0,0,5,46322.1863879673,VEICULO,70,0
202301,551465782,Pietro Fernandes,55,38,IA,0,Empregado,6466.00322807483,2164.04298332924,0,1,5,24146.505405527263,VEICULO,18,0
202305,436561786,Lara Araújo,35,17,IA,1,Empregado,,,0,1,4,3918.34614577621,CARTAO,106,1
202306,191669196,Júlia Gonçalves,28,10,IU,0,Empregado,11934.25296339839,3413.0627957060583,0,1,2,42964.11850132525,"VEICULO, CARTAO",15,0
202302,982532665,João Lucas Carvalho,65,47,IA,0,Desempregado,0.0,210.77035605441364,0,1,1,33000.772932013526,"CARTAO, IMOBILIARIO",41,0
202306,692925267,Sr. Davi Miguel da Cunha,24,6,IP,0,Empregado,21598.648782262997,4687.802303447668,0,1,3,33691.15654718768,VEICULO,8,0
202305,405469657,Valentina Barbosa,38,20,IP,0,Empregado,21070.08315352294,2160.134566054865,0,1,3,13288.384621907457,"IMOBILIARIO, VEICULO",16,0
202304,759992800,Mariah Sousa,64,46,IA,0,Empregado,5156.555575836135,742.5185983759515,0,0,2,34669.00944754317,"IMOBILIARIO, VEICULO, CARTAO",37,0
202301,542652889,Gael Brito,53,35,IA,0,Empregado,4743.852221622477,1384.6060062407137,0,0,1,25913.85264770504,IMOBILIARIO,51,0
202301,643936013,Vinícius Teixeira,38,20,IA,1,Empregado,,,0,0,2,25173.43053198645,"VEICULO, IMOBILIARIO, CARTAO",25,1
202304,564066437,Sr. Oliver Abreu,21,3,IU,0,Desempregado,0.0,846.395521863595,0,0,5,1698.3371048724766,CARTAO,23,0
202301,470822435,Ana Laura Jesus,27,9,IA,0,Empregado,5687.306518708322,2008.24992091454,0,0,1,11894.561384224791,"VEICULO, CARTAO, IMOBILIARIO",47,0
202302,333235970,Calebe da Mata,52,34,IP,0,Empregado,26193.67163137544,7812.436237502414,1,0,2,28399.47378513677,"IMOBILIARIO, VEICULO, CARTAO",92,0
202306,706905210,Mariane da Luz,28,9,IP,0,Empregado,24052.685394005857,6340.2223542883485,0,0,5,30965.48850576948,IMOBILIARIO,58,0
202301,422983306,Maria Liz Cassiano,49,31,IP,0,Empregado,24937.724624546856,6143.01049428037,0,0,1,23888.09973274011,"VEICULO, CARTAO, IMOBILIARIO",92,1
202302,431185662,Enzo Machado,44,26,IU,0,Empregado,18678.318041332157,3993.429154436048,1,0,1,48701.3454587864,"IMOBILIARIO, CARTAO, VEICULO",70,0
202304,316094791,Sr. Théo Abreu,26,9,IU,0,Empregado,19273.33724818489,3102.3912140760344,0,0,3,45877.96315434951,IMOBILIARIO,18,0
202303,667134579,Antony Ramos,31,13,IP,0,Empregado,21725.53598200017,4632.458749693791,0,0,1,28062.256923200093,"IMOBILIARIO, CARTAO",79,0
202302,948803790,Sra. Manuela Correia,28,11,IU,0,Empregado,17394.844512485517,4874.090596950757,0,0,2,29078.496387820276,"VEICULO, CARTAO, IMOBILIARIO",49,1
202303,376290004,Theo Correia,65,47,IA,0,Desempregado,0.0,76.95797761493428,0,1,5,5344.40304102654,"VEICULO, IMOBILIARIO, CARTAO",102,0
202301,513115512,Benicio Montenegro,55,37,IP,0,Autônomo,7402.286662151093,8412.350242569633,1,0,3,26483.22078118626,"IMOBILIARIO, VEICULO",74,0
202302,903606476,Josué Alves,24,6,IA,0,Empregado,7422.561827860036,2123.586756797604,0,0,4,40393.21298742221,"CARTAO, IMOBILIARIO, VEICULO",107,0
202305,519597846,Luara Vieira,52,34,IP,0,Empregado,27005.67939534644,7929.762168565859,0,0,2,2742.2457320521908,"VEICULO, IMOBILIARIO",91,1
202305,562777480,Rebeca da Conceição,17,0,IA,0,Autônomo,4667.96951870528,5208.44212139962,0,0,1,13382.916428612252,"CARTAO, IMOBILIARIO",105,0
202305,608361362,Isaac Araújo,64,46,IA,0,Empregado,,,0,0,1,2821.335564478238,"VEICULO, IMOBILIARIO",10,1
202301,250179318,Vinicius Alves,56,38,IU,1,Empregado,17587.562370488355,5507.842850935438,0,0,1,42387.71808749112,CARTAO,115,0
202301,381478637,Helena Guerra,60,42,IP,0,Empregado,24822.409463894783,6378.492736293314,0,0,1,45410.077642590666,"CARTAO, IMOBILIARIO",94,1
202301,978864588,Breno Cavalcanti,70,52,IU,0,Autônomo,22450.677364512117,22552.20673369087,0,0,2,4446.404003730184,"IMOBILIARIO, CARTAO",103,1
202305,283055765,Henry Gabriel Viana,29,11,IU,0,Empregado,16446.520435622853,3758.3525615808103,0,1,1,45412.569778583886,"CARTAO, VEICULO",43,0
202305,880203110,Dra. Ísis Silveira,29,11,IU,1,Empregado,18588.894319614657,4376.856417694605,0,0,1,21501.332543480126,CARTAO,73,0
202306,645271388,Miguel Moreira,48,30,IA,0,Autônomo,9259.016372305328,5735.595070795996,0,0,5,39565.29292249224,CARTAO,15,0
202304,454709565,Luiz Henrique Freitas,24,6,IA,0,Empregado,7634.579504983054,2807.901242961613,0,0,5,42587.1364763266,CARTAO,31,0
202301,242420228,Dra. Joana Pereira,29,11,IP,0,Desempregado,0.0,944.2517579606364,0,0,3,34941.04416065712,"VEICULO, IMOBILIARIO",91,0
202304,474866884,Marina da Cruz,40,23,IU,0,Empregado,12188.867870518729,2933.5060190925137,0,1,2,29001.697760830248,CARTAO,87,0
202304,404913716,Júlia Rios,67,49,IA,0,Desempregado,0.0,190.5866601457239,0,0,5,24137.36825707992,"CARTAO, IMOBILIARIO, VEICULO",62,0
202303,523513020,João Felipe Nogueira,30,12,IA,0,Empregado,7898.761716613504,2781.6380890926434,0,0,4,8177.516559044689,"VEICULO, IMOBILIARIO",111,0
202305,755445105,Maria Fernanda Peixoto,28,10,IU,0,Empregado,11103.6555944809,1399.492995554111,0,0,4,14781.939084185282,CARTAO,71,0
202304,897462170,Sra. Maitê Novaes,19,1,IU,0,Empregado,10502.501491014484,3309.796146006738,0,0,1,31031.689791855733,"CARTAO, VEICULO, IMOBILIARIO",6,0
202303,231244840,Henry Cardoso,47,28,IA,0,Empregado,4922.206176147685,1662.6944965880573,0,0,2,35427.86688789579,"IMOBILIARIO, CARTAO, VEICULO",90,0
202301,700912292,Oliver Pinto,70,52,IA,0,Empregado,7111.915217324917,2083.24160379663,1,0,2,20200.832336586267,"IMOBILIARIO, CARTAO",17,0
202303,286106771,Olivia Moura,31,13,IA,0,Empregado,9672.870145665296,1605.7228311213596,0,0,1,7982.564387109283,"IMOBILIARIO, VEICULO",2,1
202305,611564912,Sara Ferreira,32,14,IA,0,Empregado,7404.389201350184,1047.7313631395318,0,0,5,42880.590096019565,"VEICULO, IMOBILIARIO",23,0
202306,138330751,Srta. Maria Helena Brito,33,15,IA,0,Empregado,4902.28960384062,1473.3093263803964,0,0,1,41913.58258317563,"IMOBILIARIO, VEICULO",63,0
202302,876776417,Maria Flor Moraes,62,45,IP,0,Empregado,22700.088306756777,2580.9406217441583,1,0,3,6703.707348502179,"VEICULO, CARTAO, IMOBILIARIO",20,0
202303,372199178,Alice Montenegro,60,42,IU,0,Empregado,18690.763758453595,3441.5330622761103,1,0,1,20858.880392618958,"CARTAO, IMOBILIARIO, VEICULO",101,0
202303,633597839,Sra. Fernanda Farias,46,28,IU,0,Desempregado,0.0,115.75794065521016,0,0,2,17331.59172835709,VEICULO,95,0
202301,447082726,Sr. Theo Araújo,51,33,IP,1,Empregado,26378.20783587352,4691.163946185516,0,1,1,21852.732547053285,"IMOBILIARIO, CARTAO",10,1
202301,484562259,Manuella Casa Grande,30,12,IA,0,Empregado,9573.765243833852,3013.5338263475765,0,1,1,9491.642142439843,"VEICULO, IMOBILIARIO, CARTAO",57,1
202302,935147672,Luiz Henrique Cassiano,56,38,IP,0,Autônomo,28403.78134702855,21859.31708418334,1,0,2,16017.016401582856,CARTAO,120,1
202302,916006909,Júlia Moura,42,24,IA,0,Empregado,3734.9653529860498,903.3766710870804,0,1,1,13173.487330721791,"CARTAO, VEICULO, IMOBILIARIO",36,1
202304,712712126,Rebeca Correia,24,6,IP,0,Empregado,26783.22095343122,7666.255189433205,0,1,5,21862.400575948173,"VEICULO, CARTAO",61,0
202305,893240415,Rafaela Gonçalves,56,38,IU,0,Empregado,12704.798673614245,2361.236465622081,0,1,3,2525.248408692899,"CARTAO, VEICULO, IMOBILIARIO",118,0
202304,425877298,Laura Ferreira,20,2,IU,0,Empregado,14160.514273979326,3379.0171246926284,1,0,3,24610.03862898019,"IMOBILIARIO, VEICULO, CARTAO",12,1
202306,422995531,Liz Pires,27,10,IA,0,Autônomo,24734.769244805382,14123.689438759942,0,0,4,22716.56729998736,CARTAO,113,0
202302,511952168,Maysa Cassiano,64,46,IA,0,Empregado,7542.293971209585,1409.6558753268507,1,0,1,13814.098026806489,IMOBILIARIO,1,1
202305,722381103,Ana Júlia Camargo,37,19,IA,0,Empregado,5302.2934384738255,1745.658472797827,0,0,2,43528.47642819618,"IMOBILIARIO, VEICULO, CARTAO",28,0
202304,141642429,Alice Guerra,32,14,IU,1,Empregado,12788.213660807283,4122.02069163665,0,0,1,15871.518228740691,"IMOBILIARIO, CARTAO, VEICULO",69,1
202301,867750501,Lucas Gabriel da Cunha,18,0,IU,0,Desempregado,0.0,245.351404950222,0,1,3,1263.0056363777935,CARTAO,11,0
202303,566744749,Antônio Leão,22,4,IP,0,Empregado,20914.073550142068,7620.107990707776,0,0,3,11178.37485129828,"IMOBILIARIO, VEICULO, CARTAO",108,0
202305,916633730,Ravi Lucca Borges,47,29,IU,0,Desempregado,0.0,870.5387682312424,1,0,1,41579.97751938956,"CARTAO, IMOBILIARIO, VEICULO",27,0
202302,514277130,Breno Ferreira,51,33,IA,0,Desempregado,0.0,522.2247507719727,0,0,3,9236.68294571476,VEICULO,66,0
202302,340260770,Maria Liz Castro,28,10,IA,0,Empregado,9905.939389049743,3302.2759276487704,0,0,1,16233.336941977015,VEICULO,64,0
202301,300582179,Enzo Gabriel Santos,56,38,IA,1,Empregado,3117.38271291154,1009.1584718493418,1,0,2,40093.05400953689,"VEICULO, IMOBILIARIO",92,0
202305,634445451,Dr. Benjamin Mendes,62,44,IU,0,Desempregado,0.0,157.82638998786746,0,1,1,1078.570717807405,"VEICULO, CARTAO",8,0
202305,977998133,Maitê Abreu,45,27,IA,0,Empregado,6122.54432820646,791.1785361900846,0,1,5,22233.418581280937,"CARTAO, IMOBILIARIO",14,1
202302,494031067,Luigi Fernandes,51,33,IA,0,Desempregado,0.0,383.5484711118624,0,0,3,8209.209933257582,"CARTAO, IMOBILIARIO, VEICULO",15,0
202305,712017106,Luiz Felipe Pastor,67,49,IA,0,Empregado,9868.84936297588,3098.896127084751,1,0,2,10794.407871855365,"VEICULO, IMOBILIARIO, CARTAO",43,1
202301,864960532,Théo Pinto,31,13,IA,0,Empregado,5240.65691162816,2064.452734172752,1,1,4,44322.98189090034,"VEICULO, CARTAO",53,0
202306,439512928,Kevin Machado,68,50,IU,0,Empregado,15066.013936438105,3381.0835597957307,0,0,1,26142.93181459948,"IMOBILIARIO, CARTAO, VEICULO",87,1
202304,188635373,João Felipe Farias,33,15,IU,0,Empregado,18193.26591298982,3692.7458126207457,1,0,5,33922.335277252154,"VEICULO, CARTAO",76,0
202303,397677952,Sra. Alana Pacheco,44,26,IA,0,Empregado,3053.0065999169906,395.31610736327656,1,0,1,39358.780670168206,IMOBILIARIO,80,0
202304,445746487,Maysa das Neves,29,11,IA,0,Empregado,9927.315919467395,3206.666878883843,0,0,2,22751.856562971538,"CARTAO, VEICULO, IMOBILIARIO",37,1
202303,768581293,Maitê Borges,26,8,IU,1,Desempregado,0.0,810.1890809428644,1,1,3,11507.374323221326,"IMOBILIARIO, VEICULO",75,0
202306,670756740,Valentim Garcia,60,42,IA,1,Desempregado,0.0,750.1229995799581,0,0,2,17705.939308879297,"CARTAO, VEICULO, IMOBILIARIO",102,0
202301,820586305,Melissa Sousa,41,23,IU,0,Desempregado,,543.776361345038,1,1,4,27033.83057432859,CARTAO,26,0
202301,919312568,Alana Porto,48,30,IU,0,Empregado,12123.278766995303,4527.891970396289,0,0,2,22133.991478285145,"CARTAO, IMOBILIARIO, VEICULO",41,1
202303,179960473,Isabelly Duarte,31,13,IA,0,Empregado,8534.776808788585,1677.3472618121148,0,0,2,4475.613147073178,"IMOBILIARIO, VEICULO",75,0
202306,780259508,Dra. Eloah Farias,46,28,IA,0,Empregado,7064.052937114829,1583.4491416099952,1,0,5,29412.817593067048,"VEICULO, CARTAO",88,0
202304,991029364,Srta. Juliana Macedo,32,14,IU,0,Empregado,14392.94178065837,4746.053267082429,0,0,2,21071.98081540891,"IMOBILIARIO, CARTAO",112,0
202301,490430996,Srta. Maria Cecília Albuquerque,44,26,IU,0,Desempregado,0.0,929.3920894429529,1,0,2,9045.310341755525,IMOBILIARIO,35,0
202306,677397132,Enrico Campos,47,29,IA,0,Empregado,8345.661898275794,2990.1955019584834,1,0,1,42618.74786583085,"VEICULO, IMOBILIARIO",20,0
202305,992189756,Fernanda Alves,30,12,IA,0,Desempregado,0.0,403.7791805472573,0,1,2,41181.40739049969,CARTAO,10,0
202302,334524530,Sara Câmara,54,36,IA,0,Empregado,9045.256781162392,2338.3968515542906,0,0,1,25954.70885850368,"VEICULO, IMOBILIARIO, CARTAO",52,0
202304,335551051,Davi da Luz,25,7,IA,0,Desempregado,0.0,87.81872786888545,0,1,2,44575.752423160026,"IMOBILIARIO, VEICULO, CARTAO",67,0
202305,970798567,Aurora Carvalho,51,33,IA,0,Empregado,5717.026999466083,2058.657245955654,0,0,1,5086.623975610891,CARTAO,68,0
